"corpus","ukwac"
"subcorpus","-"
"concordance size","1138378"
"query","Query:[lc=""about"" | lemma_lc=""about""];Positive filter (excluding KWIC):-1 -1 -1 [tag=""Nc.*""];GDEX:100 "
"cssplay.co.uk","  information  ","about"," you of any kind"
"cssplay.co.uk","  information  ","about"," yourself to"
"cssplay.co.uk","any  questions  ","about"," this privacy"
"dawnellmore.co.uk","UK  delivery  ","about"," 7 working"
"pearsoned.co.uk","for  summaries  ","about"," arteries, you"
"stmarylebow.co.uk",", this  time  ","about"," 10 miles up to"
"italian.classic-literature.co.uk","  disc  ","about"," the size of a"
"nhsplus.nhs.uk","  information  ","about"," what the"
"nhsplus.nhs.uk","  questions  ","about"," NHS dentistry"
"cre.gov.uk","Waters  talk  ","about"," Angela Carter"
"cre.gov.uk","and  comments  ","about"," Orange Prize"
"cre.gov.uk","  information  ","about"," the Orange"
"assemblage.group.shef.ac.uk",". Explain a  bit  ","about"," the company,"
"ids.ac.uk","from other  AMs  ","about"," their"
"thecornerhouse.org.uk","to share  ideas  ","about"," designing IWB"
"biotopics.co.uk","  concern  ","about"," the feelings"
"biotopics.co.uk","  inquiries  ","about"," these Jewish"
"horniman.ac.uk","  information  ","about"," you,"
"pgeconomics.co.uk","  conversation  ","about"," a colleague"
"shocknet.org.uk","do  something  ","about"," it. When we"
"word-on-the-web.co.uk","  economists  ","about"," the relative"
"huddersfield1.co.uk","  information  ","about"," training on"
"huddersfield1.co.uk","  details  ","about"," this training"
"ggr-associates.co.uk","  something  ","about"," current"
"materials.ac.uk","  guidance  ","about"," energy and"
"materials.ac.uk","  people  ","about"," how to install"
"martininstitute.ox.ac.uk",".  Information  ","about"," the book,"
"geologywales.co.uk","on the  web  ","about"," > a strange set"
"ukspa.org.uk","  conclusion  ","about"," the"
"ukspa.org.uk","  information  ","about"," population"
"ukspa.org.uk","  assumptions  ","about"," long-term"
"ukspa.org.uk","is  confusion  ","about"," diversity"
"ukspa.org.uk","  decisions  ","about"," which"
"ukspa.org.uk","  judgement  ","about"," how best to use"
"selecthr.co.uk","  publications  ","about"," responsible"
"soup.co.uk","  questions  ","about"," this. A"
"soup.co.uk","  judgements  ","about"," what they need"
"royalascot.co.uk","  discussion  ","about"," cotton, which"
"royalascot.co.uk","having  doubts  ","about"," using it for"
"royalascot.co.uk","  questions  ","about"," sustainable"
"royalascot.co.uk",".  Talk  ","about"," succumbing to"
"royalascot.co.uk","any  concerns  ","about"," causing birth"
"dpawson.co.uk","a naive  charm  ","about"," this site. It"
"diabetesdialogue.org.uk","  feelings  ","about"," that."
"childsafety.co.uk","  information  ","about"," drugs after"
"childsafety.co.uk","  warnings  ","about"," the side"
"childsafety.co.uk","  warning  ","about"," the risks of"
"childsafety.co.uk","  questions  ","about"," arms sales to"
"culham.ac.uk","your  guess  ","about"," where i live, i"
"wellerassociates.co.uk","  comments  ","about"," our website If"
"wellerassociates.co.uk","some  details  ","about"," the Society"
"wellerassociates.co.uk","  information  ","about"," Parkinson ''s"
"wellerassociates.co.uk","  information  ","about"," using our site"
"wellerassociates.co.uk","  comments  ","about"," our website"
"durhamcathedral.co.uk","  information  ","about"," us including:"
"durhamcathedral.co.uk","  information  ","about"," them"
"durhamcathedral.co.uk","  information  ","about"," our directors"
"urbanforum.org.uk","  statement  ","about"," the scheme: "" I"
"wesparkle.co.uk",",  details  ","about"," the exception"
"mikosw.co.uk","  information  ","about"," the"
"itgovernance.co.uk","me  thinking  ","about"," contacting"
"itgovernance.co.uk","  regulations  ","about"," how many hours"
"itgovernance.co.uk","in the  paper  ","about"," ''home work '' - I"
"itgovernance.co.uk","I keep  hearing  ","about"," people making"
"gingerbeer.co.uk","enjoy  reading  ","about"," the Olympic"
"gingerbeer.co.uk","both the  book  ","about"," the Olympic"
"admissions.ox.ac.uk","out  opinion  ","about"," future"
"admissions.ox.ac.uk","raises  issues  ","about"," the values and"
"apolloflow.co.uk","  information  ","about"," the different"
"apolloflow.co.uk","latest  news  ","about"," the Focus"
"sensed.co.uk","pony ''s  tail  ","about"," his left hand"
"socialism.org.uk","''s  viewpoint  ","about"," 8,000 miles"
"socialism.org.uk","odd  headline  ","about"," it in the"
"socialism.org.uk","us a great  deal  ","about"," how the"
"socialism.org.uk","  questions  ","about"," our conduct of"
"socialism.org.uk","  ideas  ","about"," social order"
"socialism.org.uk","the  public  ","about"," big cats in"
"socialism.org.uk","a lot of  books  ","about"," the artist,"
"socialism.org.uk","not many  facts  ","about"," him. The topic"
"socialism.org.uk",", and a  report  ","about"," the creature,"
"socialism.org.uk","  reporting  ","about"," corporate"
"socialism.org.uk","  criticism  ","about"," events and"
"atmedia2005.co.uk","a full  heart  ","about"," all the"
"atmedia2005.co.uk","  uncertainty  ","about"," the"
"atmedia2005.co.uk","of  heaven  ","about"," this marriage"
"universalenergycentre.co.uk","  feelings  ","about"," his own"
"natcorp.ox.ac.uk","and  purpose  ","about"," their game but"
"natcorp.ox.ac.uk","move the  ball  ","about"," as two more"
"natcorp.ox.ac.uk","  intensity  ","about"," this end of"
"ucml.org.uk","  ''What  ","About"," Me ''. The"
"ucml.org.uk",". The odd  thing  ","about"," this group, is"
"ucml.org.uk","a charity  shop  ","about"," 15 years ago,"
"nasuwt.org.uk","  debate  ","about"," the changing"
"nasuwt.org.uk","and  opinion  ","about"," innovations"
"streamcity.co.uk","  arguments  ","about"," neurogenetic"
"talyllyn.co.uk","of  agreement  ","about"," what happens"
"talyllyn.co.uk","much  debate  ","about"," the"
"talyllyn.co.uk","  disagreement  ","about"," whether, and"
"talyllyn.co.uk","is an  issue  ","about"," whether"
"exporteastofengland.org.uk","the  legend  ","about"," ''Paternus '',"
"barnardos.org.uk","  workshops  ","about"," active"
"mojolondon.co.uk","  information  ","about"," the site."
"gfwi.org.uk","  enquiries  ","about"," likely food"
"gfwi.org.uk","  advice  ","about"," English"
"fitz.cam.ac.uk","on  agreement  ","about"," this answer to"
"fitz.cam.ac.uk","  confusions  ","about"," the opposed"
"fitz.cam.ac.uk",",  people  ","about"," to die. To"
"slough.gov.uk","  knowledge  ","about"," each animal"
"weddingguide.co.uk","of  objects  ","about"," his life at the"
"weddingguide.co.uk","is a  display  ","about"," them in"
"weddingguide.co.uk","this  week  ","about"," refugees in"
"weddingguide.co.uk","a  section  ","about"," the response"
"weddingguide.co.uk","history  event  ","about"," the Hungarian"
"weddingguide.co.uk","  exhibition  ","about"," oral"
"stopurban4x4s.org.uk","  information  ","about"," policy,"
"stopurban4x4s.org.uk",": More  info  ","about"," the Medical"
"stopurban4x4s.org.uk","of  questions  ","about",""
"stopurban4x4s.org.uk","great  thing  ","about"," this kind of"
"stopurban4x4s.org.uk","any  questions  ","about"," the outage,"
"cleanersafergreener.gov.uk","by  theories  ","about"," right/ left"
"cleanersafergreener.gov.uk"," ","about"," personal and"
"cleanersafergreener.gov.uk","and  books  ","about"," the designing"
"cleanersafergreener.gov.uk",").  research  ","about"," outdoor"
"cleanersafergreener.gov.uk",". My  ideas  ","about"," facilitation"
"cleanersafergreener.gov.uk","a  warning  ","about"," making"
"cleanersafergreener.gov.uk","  handbook  ","about"," reviewing"
"cleanersafergreener.gov.uk","  information  ","about"," workshops,"
"cleanersafergreener.gov.uk","for  enquiries  ","about"," tailor-made"
"cleanersafergreener.gov.uk","for  ideas  ","about"," how to do so."
"aeroflight.co.uk","  information  ","about"," segregated"
"aeroflight.co.uk","  information  ","about"," segregated"
"aeroflight.co.uk","in the  debate  ","about"," segregated"
"aeroflight.co.uk","  nature  ","about"," their"
"aeroflight.co.uk",", in  fact  ","about"," the"
"aeroflight.co.uk",".  Opinions  ","about"," the"
"aeroflight.co.uk","  perceptions  ","about"," cultural"
"aeroflight.co.uk","of  decisions  ","about"," the running of"
"aeroflight.co.uk",". This  concern  ","about"," the possible"
"aeroflight.co.uk","  ignorance  ","about"," the two sets of"
"aeroflight.co.uk","at first  hand  ","about"," the"
"aeroflight.co.uk","of  concern  ","about"," the possible"
"aeroflight.co.uk","this  concern  ","about"," the effects of"
"aeroflight.co.uk","of  concern  ","about"," the separate"
"aeroflight.co.uk","any  remarks  ","about"," the"
"aeroflight.co.uk","  generalities  ","about"," integration"
"aeroflight.co.uk","by  teachers  ","about"," the effects of"
"aeroflight.co.uk","  ignorance  ","about"," the two sets of"
"aeroflight.co.uk","of  concern  ","about"," the possible"
"aeroflight.co.uk","  information  ","about"," the complete"
"aeroflight.co.uk","the basic  data  ","about"," the system,"
"aeroflight.co.uk","points of  view  ","about"," Northern"
"aeroflight.co.uk","of  concern  ","about"," the possible"
"aeroflight.co.uk",", that  concern  ","about"," the effects of"
"aeroflight.co.uk","  ignorance  ","about"," how closer"
"aeroflight.co.uk",",  advice  ","about"," how to begin,"
"aeroflight.co.uk",",  warnings  ","about"," pitfalls, and"
"aeroflight.co.uk","  questions  ","about"," the frequency"
"ownersdirect.co.uk","  reports  ","about"," past and"
"ownersdirect.co.uk","  things  ","about"," what happens"
"ownersdirect.co.uk","said  anything  ","about"," research into"
"gerty.ncl.ac.uk","; some  talk  ","about"," PLR (which so"
"britishblogs.co.uk","  information  ","about"," working for"
"westyorkshire.police.uk","has an  article  ","about"," Viking women"
"archaeology.co.uk","Us  page  ","About"," CABE Terms and"
"archaeology.co.uk","  updates  ","about"," developments"
"archaeology.co.uk","  information  ","about"," the CABE"
"liverpool.freeexchange.co.uk","had many  ideas  ","about"," which hens to"
"woodforde.co.uk",".  Books  ","About"," Translation"
"woodforde.co.uk","- an  article  ","about"," the"
"woodforde.co.uk",".  Myths  ","about"," Translation"
"woodforde.co.uk"," ","about"," the role of"
"rcpsglasg.ac.uk","have  concerns  ","about"," your health."
"missiedith.bentbacktulips.co.uk","  information  ","about"," your new"
"paulsmith.co.uk","for  details  ","about"," what defines"
"paulsmith.co.uk","more  details  ","about"," our"
"paulsmith.co.uk","for  details  ","about"," the Graig Farm"
