"corpus","ukwac"
"subcorpus","-"
"concordance size","101823"
"query","Query:[lc=""during"" | lemma_lc=""during""];Positive filter (excluding KWIC):1 1 1 [tag=""Nc.*""];GDEX:100 "
"mythofcreation.co.uk","of the SSB"," during","  moisture"
"mythofcreation.co.uk","to the SSBÕs"," during","  moisture"
"mybrightonandhove.org.uk","Thursday"," during","  vacations  ) to"
"dolphinuk.co.uk","of routine,"," during","  procedures"
"dolphinuk.co.uk","performed"," during","  diagnosis"
"dolphinuk.co.uk","offered"," during","  attendance"
"dolphinuk.co.uk","show that,"," during","  routine  ,"
"dolphinuk.co.uk","offered"," during","  routine  ,"
"dmflightsim.co.uk","will be given"," during","  lectures  ."
"emagictricks.co.uk",", even"," during","  periods  of"
"trinitycollege.co.uk","of e-mails"," during","  internet"
"whistler.arts.gla.ac.uk","in Alabama"," during","  world  WarII,"
"bcss.org.uk","should you be"," during","  negotiations"
"gro-scotland.gov.uk","two penalties"," during","  games  . What"
"lense.net.uk","and your dog"," during","  dark  and"
"hibberts.co.uk","in hiding"," during","  daylight  ."
"becta.org.uk","not available"," during","  concerts  ."
"makemyvotecount.org.uk","-"," during","  recognition"
"moggies.co.uk","a minefield"," during","  daylight  is"
"derek-hasted.co.uk","Thursday"," during","  vacations  ) to"
"legendarydartmoor.co.uk","could spend"," during","  election  time"
"karibuni.co.uk","of students"," during","  term  times,"
"greenleaf.demon.co.uk","been mirrored"," during","  processing  so"
"bad.org.uk","not an issue"," during","  wars  ,"
"garethjmsaunders.co.uk","the Exchequer"," during","  visit  to"
"garethjmsaunders.co.uk","the Exchequer"," during","  visit  to"
"garethjmsaunders.co.uk","the Exchequer"," during","  visit  to"
"raf.mod.uk","Thursday"," during","  vacations  ) to"
"blueboxcomms.co.uk","released"," during","  court"
"periodproperty.co.uk","very unstable"," during","  times  of"
"bsactravelclub.co.uk","Thursday"," during","  vacations  ) to"
"dmag.org.uk","Deaf learners"," during","  teaching  and"
"proquest.co.uk","Discomfort"," during","  pregnancy"
"motorinsurance.co.uk","alway up town"," during","  lunches  , the"
"monkoptics.co.uk","code"," during","  importation"
"monkoptics.co.uk","code"," during","  importation"
"seered.co.uk","grounds"," during","  times  of"
"stone.newton.cam.ac.uk","arise"," during","  play  . A small"
"practicalpc.co.uk","Thursday"," during","  vacations  ) to"
"moggies.co.uk","changes"," during","  cool-down  ."
"mda.org.uk",", check the box"," during","  login  . This is"
"mda.org.uk","time so"," during","  summer  months"
"localhistory.scit.wlv.ac.uk",", and"," during","  resolutions"
"thompsons.law.co.uk","the sea"," during","  darkness  . T04"
"thompsons.law.co.uk","movement"," during","  migration"
"wellchild.org.uk","should be shut"," during","  evening  hours"
"richmondreview.co.uk","plots derived"," during","  test  and"
"asylumsupport.org.uk","Thursday"," during","  vacations  ) to"
"cs.ucl.ac.uk","storage or"," during","  water"
"bectu.org.uk","turned black"," during","  firing  , while"
"garethjmsaunders.co.uk","Every Sunday"," during","  Feburary  and"
"ipaqrepair.co.uk","classroom and"," during","  breaks  ."
"udsu.co.uk","''asleep"," during","  op  '' A leading"
"crusaders.org.uk","or by schools"," during","  vacation  ."
"crusaders.org.uk","obtained"," during","  inquiries  by"
"fireservicecollege.ac.uk","under his robe"," during","  trials  ! "" Wave"
"fireservicecollege.ac.uk","least 10 times"," during","  trials  . She"
"electricstuff.co.uk","and fuel used"," during",""
"woodforde.co.uk","you will have"," during","  battles  ."
"woodforde.co.uk","important"," during","  battles  . They"
"woodforde.co.uk","characters"," during","  battles  . One"
"woodforde.co.uk","being usable"," during","  battles  ,"
