"corpus","ukwac"
"subcorpus","-"
"concordance size","436877"
"query","Query:[lc=""about"" | lemma_lc=""about""];Positive filter (excluding KWIC):1 1 1 [tag=""Nc.*""];GDEX:100 "
"geologywales.co.uk","seminars"," about","  aspects  of"
"zem.demon.co.uk","need to worry"," about",""
"earthscan.co.uk","totaly bone"," about","  movies  as me:"
"zem.demon.co.uk","information"," about","  venues  and"
"reflexologywithdawn.co.uk","data"," about","  applications"
"teamtechnology.co.uk","books"," about","  music  issued"
"org.suw.org.uk","SLR5,600,"," about","  Sterling"
"rumwoodnurseries.co.uk","ideas"," about","  quantum"
"rumwoodnurseries.co.uk","can be said"," about","  someone  ''s"
"rumwoodnurseries.co.uk","assumptions"," about","  decoherence"
"csm.uwe.ac.uk","negotiations"," about","  terms  for the"
"csm.uwe.ac.uk","them"," about","  marriage"
"tonearm.co.uk","on, writing"," about","  teamwork"
"tonearm.co.uk","of books"," about","  teamwork  and"
"tonearm.co.uk","of books"," about","  training"
"tonearm.co.uk","what we know"," about","  leadership"
"tonearm.co.uk","of books"," about","  leadership"
"tonearm.co.uk","of books"," about","  creativity  in"
"tonearm.co.uk","for new books"," about","  complexity  in"
"gorleston-on-sea.co.uk","representing"," about","  half  of the"
"musicfor2.co.uk","- lots"," about","  clocks  , it"
"morrisminoroc.co.uk",", for example"," about","  class  room"
"weddingdesignbyapril.co.uk","than ooooh"," about","  £3,000  of"
"business.heacademy.ac.uk","talking"," about","  music  , it ''s"
"business.heacademy.ac.uk","to be talking"," about","  love  in one way"
"atob.org.uk","Great Truths"," about","  fandom  . David"
"atob.org.uk","want to chat"," about","  nothing  much"
"mbdevelopments.co.uk","with stories"," about","  people"
"age-net.co.uk","theories"," about","  government"
"appiedaizepm.co.uk","who knows"," about","  watches  will"
"family-ancestry.co.uk","keep informed"," about","  site  updates?"
"turtlehead.co.uk","information"," about","  information"
"superboss.co.uk","available for"," about","  £40  more."
"st-andrews.ac.uk",", something"," about","  standards  of"
"kingston.gov.uk","at all unsure"," about","  anything  on"
"lists.aldigital.co.uk",". Let ''s talk"," about","  graphics  . If"
"racoon.dircon.co.uk","of programmes"," about","  vegetable"
"npg.org.uk","he feared"," about","  death  was that"
"picturesofgateshead.co.uk","''re serious"," about","  journalism  or"
"ninotchka.co.uk","."," About","  half  of the"
"ninotchka.co.uk","women who care"," about","  justice  and"
"beauty-and-the-geek.co.uk","to learn"," about","  computing  ."
"addenbrookes.org.uk",". From the"," about","  page  : - ''Kate"
"tauntondeane.gov.uk","information"," about","  monitoring"
"tps.org.uk","people talked"," about","  mutations"
"gardenaction.co.uk","information"," about","  articles  and"
"parentzonescotland.gov.uk","order to bring"," about","  healing"
"l-w-bks.co.uk","says little"," about","  gender  , but it"
"l-w-bks.co.uk","the reader"," about","  events  rather"
"l-w-bks.co.uk","to talk"," about","  ritual  itself"
"faith.co.uk","Allergy. All"," about","  allergies  ."
"faith.co.uk",". Blog"," about","  food  writing,"
"faith.co.uk","war; they are"," about","  love  ,"
"virtualsociety.sbs.ox.ac.uk","["," about","  emulators  not"
"asiaticpheasants.co.uk","just talking"," about","  issues  and"
"asa-training.co.uk","information"," about","  land-use"
"teachernet.gov.uk","own opinions"," about","  products"
"teachernet.gov.uk","people think"," about","  products"
"teachernet.gov.uk","so much e-mail"," about","  penis"
"fatbirds.co.uk",". "" A fanzine"," about","  fanzines  "" it"
"dvla.gov.uk","city, today"," about",""
"dvla.gov.uk","most dislike"," about","  documents"
"www-history.mcs.st-andrews.ac.uk","is hard to find"," about","  vaginas  is the"
"untoldlondon.org.uk",". Trivia"," about","  cows  without"
"proweb.co.uk","of debate"," about","  home"
"yealm-holidays.co.uk","is really"," about","  class  May 14,"
"tate.org.uk",", asking"," about","  stamps  from a"
"tate.org.uk","lot, not least"," about","  geography  ! As"
"pointlessnostalgic.co.uk","information"," about","  safety  and"
"ofsted.gov.uk","this dataset"," about","  interest  in"
"ofsted.gov.uk","questions"," about","  variation  in"
"swiftmedical.co.uk","03/ 00) It ''s"," about","  time  that"
"travel.timesonline.co.uk","the good news"," about","  literature  ,"
"chrishardy.co.uk","information"," about","  services  to"
"ilook.fsnet.co.uk","attitudes"," about","  women  . ''"
"henleyrugbyclub.org.uk","tell staff"," about","  pensions"
"fatbirds.co.uk","across"," about","  sex  and drugs"
"david.dupplaw.me.uk","writing"," about","  emotions  and"
"recordsmanagement.ed.ac.uk","that tells you"," about","  printing"
"recordsmanagement.ed.ac.uk","resentful"," about","  speed  cameras"
"recordsmanagement.ed.ac.uk","n''t be worried"," about","  *you*  being"
"nfrc.co.uk","assumptions"," about","  noise  that"
"byzantium.ac.uk","article"," about","  weblogs  - via"
"lightsabre.co.uk","information"," about","  prison  rules"
"hull.ac.uk","always been"," about","  musicians  . We"
"hull.ac.uk","a thing or two"," about","  customer"
"truefreedomtrust.co.uk","rebate for"," about","  $200  , which I"
"tonykline.co.uk","who knows"," about","  watches  will"
"tonykline.co.uk","who knows"," about","  watches  will"
"healinghandsnetwork.org.uk","use an article"," about","  therapy  or"
"healinghandsnetwork.org.uk","use an article"," about","  therapy  or"
"healinghandsnetwork.org.uk","use an article"," about","  harm  . JAMA"
"healinghandsnetwork.org.uk","use an article"," about","  prognosis  ."
"healinghandsnetwork.org.uk","use an article"," about","  disease"
"healinghandsnetwork.org.uk","","about","  screening  ."
"webjcli.ncl.ac.uk","math, to learn"," about","  students  ''"
"webjcli.ncl.ac.uk","knowledge"," about","  students  ''"
"walsinghamanglican.org.uk","information"," about","  balispirit  ,"
"william-shakespeare.classic-literature.co.uk","however"," about","  quality  of"
"christis.org.uk","knowledge"," about","  metaphors  ,"
"christis.org.uk","of thinking"," about","  change  . "" The"
"eprints.gla.ac.uk","year learn"," about","  life  , culture"
"offthekerb.co.uk",". Concerns"," about","  health  care"
"newhumanist.org.uk","any advice"," about","  post  PE"
"newhumanist.org.uk","informatio"," about","  post  DVT"
"treehuggermums.co.uk","passionately"," about","  customer"
"racoon.dircon.co.uk","cared nothing"," about","  casualties  ."
"bl.uk","Step 3: Worry"," about","  everything  Or"
"renux.dmed.ed.ac.uk","an opinion"," about","  pets  in our"
"treehuggermums.co.uk","are often"," about","  isolation  ."
"nms.ac.uk","work"," about","  metaphors  and"
"nms.ac.uk","the way we talk"," about","  things"
"nms.ac.uk","ask questions"," about","  meaning  ,"
"scottishcorpus.ac.uk","learned more"," about","  monster"
"ulsterbank.co.uk","was sceptical"," about","  climate"
"ulsterbank.co.uk","programmes"," about","  climate"
"ulsterbank.co.uk","it ''s all a fuss"," about","  nothing  , and"
"ulsterbank.co.uk","carries more"," about","  climate"
"hfstephens-museum.org.uk","","about","  nostalgia  ."
"hfstephens-museum.org.uk","novel"," about","  nationalism"
"hfstephens-museum.org.uk","debates"," about","  abolition  '' ("
"family-railcard.co.uk","trepidatious"," about","  suggestion"
"supportunit.co.uk","Wizzo tell me"," about","  blueyonder"
"eenet.org.uk","information"," about","  malpractice"
"racoon.dircon.co.uk","Centre. Learn"," about","  life  in the"
"sefton.gov.uk","information"," about","  insects  ."
"landscapingpavingstone.co.uk","and to hear"," about","  resource  gaps"
"landscapingpavingstone.co.uk","information"," about","  expenditure"
"sarasotaandfloridasgulfislands.co.uk","reading"," about","  others"
"careersabroad.co.uk","the Truth"," about","  genomics  "","
"careersabroad.co.uk","the truth"," about","  genomics  "" in"
"kahun.man.ac.uk","information"," about","  subjects  you"
"wardle.demon.co.uk","for..."," about","  defence"
"spotlightministries.org.uk","with teachers"," about","  inclusion  in"
"spotlightministries.org.uk","to learn"," about","  students  ''"
"spotlightministries.org.uk","knowledge"," about","  pupils  . The"
"spotlightministries.org.uk","in studies"," about",""
"spotlightministries.org.uk","","about","  pupils  as a"
"spotlightministries.org.uk","here, talking"," about","  practice  in"
"spotlightministries.org.uk","accounts"," about","  activities"
"gssw.ac.uk","ideas"," about","  humans  ''"
"supportunit.co.uk","spread"," about","  fashion  in"
"supportunit.co.uk","supposedly"," about","  handbags  for"
"supportunit.co.uk","understand"," about","  bags  is why a"
"dcode.co.uk",", then it ''s"," about","  time  you took a"
"leaddiscovery.co.uk","space to think"," about","  tomorrow  . A"
"leaddiscovery.co.uk","well in a book"," about","  change  , which"
"computerperformance.co.uk","and caring"," about","  kids  is the"
"computerperformance.co.uk","Prompts"," about","  theories  and"
"computerperformance.co.uk","work."," About","  half  of the"
"computerperformance.co.uk","are unsure"," about","  group"
"spot-on-sundials.co.uk","is"," about","  self-respect"
"spot-on-sundials.co.uk",", the point"," about","  progression"
"spot-on-sundials.co.uk","ways to think"," about","  coherence  ."
"spot-on-sundials.co.uk","way to think"," about","  coherence"
"spot-on-sundials.co.uk","issues"," about","  culture  ,"
"spot-on-sundials.co.uk","bodies,"," about","  arrangements"
"spot-on-sundials.co.uk","thinking"," about","  community"
"spot-on-sundials.co.uk","a discussion"," about","  priorities  ,"
"transport2000.org.uk","demanding"," about","  resolution  ."
"palatine.org.uk","can tell us"," about","  trust  ?"
"palatine.org.uk","of them are"," about","  work  done in"
"palatine.org.uk","can tell us"," about","  trust  . For"
"palatine.org.uk","[ 1 ]"," about","  trust  in"
"ironmountain.co.uk","that learning"," about","  learning"
"ironmountain.co.uk",". com and a book"," about","  curriculum"
"ironmountain.co.uk","out more"," about","  teaching  and"
"ironmountain.co.uk","","about","  teaching  and"
"fabian-society.org.uk","Janet, you ask"," about","  scooters  , i"
"tallclub.co.uk","late 1990 ''s,"," about","  half  of the"
"exodus.co.uk","stories"," about","  animals  in"
"ppu.org.uk","can only talk"," about","  faith  or what"
"ppu.org.uk",". Faith is"," about","  uncertainty  ,"
"ppu.org.uk","darkly. It is"," about","  trust  in God"
"ppu.org.uk","stories are"," about","  faith  . We can"
"network-theory.co.uk","fears"," about","  loss  of status"
"stanza.co.uk","that complain"," about","  elitism  from"
"sasdaniels.co.uk","of feeling"," about","  corruption  ."
"naworth.co.uk",", some details"," about","  budget"
"worldcon.org.uk","like to talk"," about","  trust  and"
"aelybryn.co.uk","play"," about","  witches  , and"
"aelybryn.co.uk","of as being"," about","  crimes  . One of"
"washerhelp.co.uk",". A joke"," about","  sanctions  ."
"masud.co.uk","the same idea"," about","  satisfaction"
"civilservice.gov.uk","information"," about","  food  . Our"
"watercressline.co.uk","to talk"," about","  workflow  ,"
"hfstephens-museum.org.uk","boasts"," about","  ''a  new kind of"
"duncanamps.co.uk","literature"," about",""
"learning.north.londonmet.ac.uk","burger costs"," about","  £3.50  per"
"twistednerve.co.uk","questions"," about","  procedures"
"twistednerve.co.uk","feelings"," about","  quality  and"
"cumbriacc.gov.uk",". Only told"," about","  botox  . & that"
"bl.uk","only"," about","  radio  . The"
"www-sedgwick.esc.cam.ac.uk","to be talking"," about","  life  beyond"
"www-sedgwick.esc.cam.ac.uk",". Why do we care"," about",""
"cs.bham.ac.uk","(information"," about","  harassment"
"growell.co.uk","... just"," about","  everything"
"growell.co.uk","were excited"," about","  banner  ads,"
"growell.co.uk","for just"," about","  anyone  . But in"
"bupa.co.uk","for openness"," about","  prison  deaths"
"bupa.co.uk","for openness"," about","  prison  deaths"
"lentontimes.co.uk","he tends to go"," about","  things  . I have"
"bfi.org.uk:8080","differences,"," about","  half  of all"
"bfi.org.uk:8080",","," about","  one-fourth  of"
"socialistunitynetwork.co.uk","postings"," about","  ''rip  off ''"
"headheritage.co.uk","of K+ to bring"," about",""
"phrases.org.uk",", in 1999,"," about",""
"www-jcsu.jesus.cam.ac.uk","brought"," about","  order  in terms"
"www2.thny.bbc.co.uk","and consulted"," about","  matters"
"vts.rdn.ac.uk","some advice"," about","  interview"
"spelthorne.gov.uk","clichés"," about","  youth  and what"
"spelthorne.gov.uk","notions"," about","  teenagers  and"
"prospect-magazine.co.uk","talk"," about","  research  is"
"bfi.org.uk:8080","was learning"," about","  ways  of using"
"admin.cam.ac.uk","of quotations"," about","  cats  , visit"
"rhs.org.uk","to understand"," about","  profilers  is"
"rhs.org.uk","But the thing"," about","  profilers  is"
"cpgb.org.uk","way we learn"," about","  science  ? This"
"bbk.ac.uk","information"," about","  leakage"
"projects.ex.ac.uk","that knows"," about","  cars  ("
